user_id	contacts
3888035	{"contacts": [6688960, 3531970]}
3890269	{"contacts": [3284695]}
3891160	{"contacts": [1784079]}
3891857	{"contacts": [4865883]}
3892438	{"contacts": [6360150, 1079938, 52530, 1680283, 9338685, 10338873, 3600713, 6254701, 1542679, 958321, 9792918, 10128736, 6906012]}
3892659	{"contacts": [3725175]}
3892957	{"contacts": [5094465]}
3893239	{"contacts": [8547332, 9745387]}
3893633	{"contacts": [10824325]}
3894248	{"contacts": [356779]}
3894261	{"contacts": [3005159]}
3894389	{"contacts": [6209996, 1838398]}
3894624	{"contacts": [2558345, 2667780]}
3895090	{"contacts": [8295830]}
3895189	{"contacts": [9413304, 7375014]}
3895689	{"contacts": [6250289]}
3895795	{"contacts": [7072301]}
3896959	{"contacts": [4325691, 4853302]}
3897332	{"contacts": [910811]}
3897389	{"contacts": [9043551, 1503799]}
3897609	{"contacts": [1480272]}
3897659	{"contacts": [1897918]}
3899146	{"contacts": [8739215]}
3899327	{"contacts": [6942610, 1059521, 5024251]}
3900379	{"contacts": [9768577, 3031394]}
3901342	{"contacts": [3156943, 4988437, 10916258]}
3901739	{"contacts": [5093406]}
3901854	{"contacts": [7045747]}
3902352	{"contacts": [5061309]}
3902767	{"contacts": [6409744, 1232630]}
3902986	{"contacts": [10075362, 2442775]}
3903211	{"contacts": [5603759]}
3903320	{"contacts": [3686780, 603864]}
3903841	{"contacts": [10647366]}
3904563	{"contacts": [2581203]}
3906115	{"contacts": [9795868, 3322832]}
3906144	{"contacts": [9603755, 6849993]}
3906978	{"contacts": [9905332]}
3908359	{"contacts": [1329543, 6085011, 3879288, 2705678, 8304257, 6850765, 2438478]}
3908404	{"contacts": [8890880]}
3909384	{"contacts": [4413991, 2956469, 697424]}
3909878	{"contacts": [4815267]}
3910696	{"contacts": [755208, 36743]}
3911017	{"contacts": [2504, 9593473, 6716517, 8254272, 10644517, 9818590, 274456]}
3911949	{"contacts": [9188241]}
3912857	{"contacts": [7150905, 9521475]}
3913821	{"contacts": [1286677]}
3914631	{"contacts": [7359324]}
3915105	{"contacts": [8587156]}
3915114	{"contacts": [5013736, 7193169, 8385558]}
3915622	{"contacts": [5097181]}
3918522	{"contacts": [1830140]}
3918920	{"contacts": [5210481, 10579317, 684448]}
3920500	{"contacts": [9115016]}
3920817	{"contacts": [6883691]}
3921147	{"contacts": [3249948, 7093427, 9796268, 3323204, 4841875]}
3921212	{"contacts": [928450, 7446859]}
3921403	{"contacts": [3336443]}
3922405	{"contacts": [8102180, 2544761, 8021020, 8317074, 223923]}
3923845	{"contacts": [6342669]}
3924095	{"contacts": [8429277, 2893334]}
3925552	{"contacts": [1944264]}
3926681	{"contacts": [2644551]}
3926914	{"contacts": [1819204]}
3927651	{"contacts": [5460833, 5291955, 9814877]}
3928914	{"contacts": [9116572]}
3929024	{"contacts": [6205622]}
3930910	{"contacts": [6427949]}
3930950	{"contacts": [6091421]}
3931684	{"contacts": [3773628, 4392383]}
3932008	{"contacts": [778840]}
3932080	{"contacts": [417874, 9252030]}
3934304	{"contacts": [4002007, 1860604]}
3934738	{"contacts": [5045241]}
3934831	{"contacts": [463427]}
3935303	{"contacts": [5721530]}
3936729	{"contacts": [9849585]}
3937622	{"contacts": [1527293]}
3937632	{"contacts": [52530]}
3938234	{"contacts": [306601, 2729216, 1901961]}
3938870	{"contacts": [4554373]}
3941072	{"contacts": [10286133]}
3944085	{"contacts": [8941264]}
3944580	{"contacts": [6951102]}
3945328	{"contacts": [158905, 2137656]}
3947270	{"contacts": [5184575, 8043529]}
3948757	{"contacts": [5019757, 265330, 6318276]}
3949465	{"contacts": [402068]}
3950280	{"contacts": [2129797]}
3950366	{"contacts": [9266017]}
3951267	{"contacts": [6516619]}
3951296	{"contacts": [4021870, 4418252, 9434219]}
3953226	{"contacts": [3216040]}
3954597	{"contacts": [5044582, 9504183, 4799540, 1304645]}
3954885	{"contacts": [6653979, 8687885]}
3955631	{"contacts": [5453166, 10626050, 4809861]}
3956021	{"contacts": [163110]}
3956191	{"contacts": [2053962, 6490200]}
3956621	{"contacts": [5164172]}
3957051	{"contacts": [11001367]}
3957294	{"contacts": [2022683]}
3958087	{"contacts": [2995266]}
3958996	{"contacts": [5370616]}
3959284	{"contacts": [1183504]}
3961494	{"contacts": [7250027]}
3961528	{"contacts": [1870962]}
3963987	{"contacts": [3327509]}
3965476	{"contacts": [2144194]}
3966391	{"contacts": [7739628]}
3968284	{"contacts": [5764790]}
3968601	{"contacts": [10684200]}
3973562	{"contacts": [7397753]}
3974229	{"contacts": [5721692]}
3975946	{"contacts": [2764286]}
3976728	{"contacts": [2845095]}
3978852	{"contacts": [7497966]}
3980083	{"contacts": [9866567, 3398611, 3482733]}
3980555	{"contacts": [739595, 4797, 741706, 5753679, 1040866, 3106428, 8705719, 7261300, 8167140, 1405634, 8180007, 3522756, 10617156, 6799234, 10651658, 1245262, 1298005]}
3980818	{"contacts": [6632292, 8691955, 3401303, 6349546, 10942453]}
3980969	{"contacts": [3690342, 2810621]}
3981536	{"contacts": [1622649, 10747778, 7347052]}
3982007	{"contacts": [10169196, 1751834, 7080968]}
3982222	{"contacts": [1918836, 6716852]}
3982248	{"contacts": [3391751, 2232267, 4295577, 5474783, 4036543]}
3982295	{"contacts": [10748468, 5773056, 3160913]}
3982510	{"contacts": [10754720, 8995511]}
3983087	{"contacts": [296977]}
3983372	{"contacts": [2888864]}
3983461	{"contacts": [10159360, 8395811, 9278234, 8988522, 10458446, 7226062, 7520284, 3108623, 10172557, 457815, 1058711, 4601810, 6966234, 318137, 2864100, 1428277, 4971924, 4092462, 1228063, 4800833]}
3983588	{"contacts": [3813564, 5592195, 3240998, 9449173, 2480169]}
3983635	{"contacts": [5747534, 9005304, 1992178, 4057688, 10050817, 2998350]}
3983804	{"contacts": [8115464, 2530331]}
3983851	{"contacts": [3400770, 5637951]}
3983954	{"contacts": [5194426, 9083744]}
3984039	{"contacts": [2212103, 462335]}
3985135	{"contacts": [10483292]}
3985563	{"contacts": [3103421, 3106517, 7237225, 1137936, 9175960, 6272443]}
3986076	{"contacts": [6924839, 2218666, 8700949, 6057648, 9887681, 8446683, 7608832]}
3986322	{"contacts": [9280770, 10805567, 3544937]}
3986434	{"contacts": [444009, 6343747, 4584754, 7258454, 1073009, 4322591, 7023723, 9700306, 1191253, 4446428]}
3986922	{"contacts": [7232671, 5790671, 1095423, 1408311, 9114205, 10680919]}
3987102	{"contacts": [2519643]}
3987683	{"contacts": [3695927, 5766878, 10804633, 8164713]}
3988063	{"contacts": [10163798, 9581561, 8703962, 3251219]}
3988258	{"contacts": [2508845, 4634283, 78094, 10942453]}
3988375	{"contacts": [2830200, 1356687]}
3988822	{"contacts": [8991954, 5759437]}
3988850	{"contacts": [6341095, 8709200, 9031039, 886924, 7129116]}
3989909	{"contacts": [8101573, 1350776, 9357671]}
3989953	{"contacts": [2520829]}
3990182	{"contacts": [5166189, 5168374, 2530331]}
3990543	{"contacts": [443963, 4016289, 5804406, 9972144, 10904432]}
3990833	{"contacts": [2810621, 2555658, 4409563, 5337754]}
3990893	{"contacts": [7825630]}
3991657	{"contacts": [6353396]}
3993548	{"contacts": [5756117, 4983069]}
3994313	{"contacts": [4310308]}
3994683	{"contacts": [8703131]}
3995039	{"contacts": [10167074, 4584163, 7239055, 8739715, 4369279, 10858796, 7437392]}
3995460	{"contacts": [10748468, 740370, 4017840, 2841069]}
3995481	{"contacts": [9943067, 9704479, 6209849]}
3995511	{"contacts": [3399757, 7000257, 8571622, 8590912, 8037983]}
3996338	{"contacts": [3699635, 1934867, 10841196]}
3996483	{"contacts": [9115016, 8562244]}
3996652	{"contacts": [9878738, 7935117]}
3996931	{"contacts": [1625300, 5185081, 8914843]}
3997566	{"contacts": [6927656, 2533407]}
3997627	{"contacts": [750129, 7232948, 6141035]}
3997882	{"contacts": [5222179]}
3998008	{"contacts": [9879952]}
3998144	{"contacts": [2827454]}
3999009	{"contacts": [3162433]}
3999064	{"contacts": [5222257]}
3999091	{"contacts": [4886309]}
3999237	{"contacts": [3108969]}
3999318	{"contacts": [6982596, 822986, 6155192, 10301541]}
3999358	{"contacts": [6051196]}
3999585	{"contacts": [3994221]}
3999805	{"contacts": [740607, 7530288, 10473183, 760437]}
4000346	{"contacts": [10918046, 235603]}
4001395	{"contacts": [8108511, 5469835, 9922345, 9927220, 1718626]}
4001896	{"contacts": [2224805]}
4002007	{"contacts": [7512478, 5456000, 2215828, 449387, 5764790, 6059438, 1051388, 4883303, 1380661, 8158129, 9043552, 1122402, 4070079, 9968142, 3199830, 552117, 10571036, 4408560, 7964363, 2964685, 1197912, 2389377, 5064885, 8602437, 670416, 10687984, 6868996, 10400103, 3934304, 6315727]}
4002407	{"contacts": [7865653, 7897438, 9978524, 7690438]}
4003269	{"contacts": [5458548, 7225837, 3109551, 7261273, 9928683, 1996978, 3558784]}
4003350	{"contacts": [4593499, 4616453, 3495708, 9383604, 3811720, 10964947]}
4003426	{"contacts": [3392123, 6632914]}
4003728	{"contacts": [2519643]}
4004325	{"contacts": [1363230, 10012811, 9438781]}
4004552	{"contacts": [1061386, 10856823, 575860, 363333]}
4005025	{"contacts": [4722709]}
4005028	{"contacts": [9792918]}
4005126	{"contacts": [8403103]}
4005353	{"contacts": [10168666, 35759, 10047020]}
4005652	{"contacts": [4867697, 3690098, 8405677, 3413200, 6394496, 1977432, 9061471]}
4006593	{"contacts": [26439]}
4007723	{"contacts": [8112162]}
4007747	{"contacts": [7512478, 10169196, 4904860]}
4008270	{"contacts": [6365271, 3157317]}
4009711	{"contacts": [6346863, 9602938, 166875, 9159378]}
4010071	{"contacts": [4876325, 1951484, 6450596]}
4010319	{"contacts": [1393022]}
4010731	{"contacts": [8109282, 10203853, 1131544, 5863829, 7130516]}
4010859	{"contacts": [5199110]}
4011089	{"contacts": [9967524, 2653781]}
4012095	{"contacts": [6677382, 3814239]}
4012390	{"contacts": [10099050]}
4012561	{"contacts": [1631626, 7532490]}
4013089	{"contacts": [5765848, 9341882]}
4013596	{"contacts": [1091989, 4424421]}
4013691	{"contacts": [6044519, 9596303]}
4013960	{"contacts": [443691, 1066437]}
4014181	{"contacts": [7020880]}
4014828	{"contacts": [4571007]}
4015756	{"contacts": [8417300, 6076272, 8159695]}
4016883	{"contacts": [3982779, 4882871, 7256952]}
4016910	{"contacts": [10259157, 6207635, 1495189, 10915664]}
4017210	{"contacts": [10765197]}
4017505	{"contacts": [6341151, 3070986]}
4018004	{"contacts": [1974706]}
4018201	{"contacts": [7842670]}
4018563	{"contacts": [5746984, 5159604, 7813716, 2525374, 7565638, 5614024, 2684591]}
4019015	{"contacts": [5642412]}
4019326	{"contacts": [6303062]}
4019586	{"contacts": [5216099]}
4019608	{"contacts": [6926669, 8419303, 2040703]}
4019701	{"contacts": [6521059]}
4019827	{"contacts": [7547319, 10286133]}
4019910	{"contacts": [1925441, 3208506]}
4019995	{"contacts": [6116349, 1155321, 8008625]}
4020590	{"contacts": [8802382]}
4021562	{"contacts": [1032841, 10615235]}
4021870	{"contacts": [3103905, 8112304, 8712125, 4629375, 6705628, 3951296]}
4022227	{"contacts": [4866813, 3992425, 5177786]}
4022455	{"contacts": [4874331, 10468445]}
4022972	{"contacts": [7265089]}
4023924	{"contacts": [8107931, 4872402, 9882806, 1645669, 9927246, 6749446, 10579889, 8851778]}
4024420	{"contacts": [486167]}
4024431	{"contacts": [4283740, 135077, 7661606]}
4024652	{"contacts": [5759505, 6514465, 966965]}
4024734	{"contacts": [8406197]}
4026586	{"contacts": [3280753, 10948013]}
4026947	{"contacts": [1628685, 1340671, 4879359, 5485446, 2838142]}
4027337	{"contacts": [5561341]}
4029031	{"contacts": [1644629]}
4029145	{"contacts": [8707170, 9931162, 3860455]}
4029334	{"contacts": [1350200, 6718337]}
4029894	{"contacts": [3707086, 479418, 2549169, 635464]}
4029899	{"contacts": [1123383, 1759143, 3852227]}
4030099	{"contacts": [9893764, 8499738, 2032348, 560406]}
4030643	{"contacts": [507695, 10387431]}
4032540	{"contacts": [7523500, 4588734, 3176488, 98054]}
4033009	{"contacts": [3779258, 6196311]}
4033108	{"contacts": [8703998]}
4036427	{"contacts": [6391671]}
4036919	{"contacts": [4149596]}
4037024	{"contacts": [4696701, 8918011]}
4038521	{"contacts": [7526764, 2966844, 4759230, 7998769]}
4039400	{"contacts": [1142674]}
4039974	{"contacts": [5530558]}
4040116	{"contacts": [7335036]}
4040964	{"contacts": [9441236, 616106]}
4041224	{"contacts": [2238944, 1534289, 4806503]}
4041445	{"contacts": [1708674, 2301938, 7330474]}
4041485	{"contacts": [1354180, 6106082, 1872328]}
4041886	{"contacts": [4925612, 4657388]}
4042003	{"contacts": [7418085]}
4042181	{"contacts": [10491405, 6235128]}
4043068	{"contacts": [371191]}
4043170	{"contacts": [3688712]}
4044651	{"contacts": [5456676, 8136973, 5528174]}
4044826	{"contacts": [4276747, 9308560, 10292012]}
4048553	{"contacts": [8163218]}
4055343	{"contacts": [4702321, 8887208]}
4055704	{"contacts": [1750610]}
4056972	{"contacts": [2599198, 9671522]}
4057314	{"contacts": [6156373, 3525145, 6489769, 8273966, 10946142, 10686717]}
4057417	{"contacts": [9005412, 535996, 1507987, 2138347]}
4060154	{"contacts": [9879125, 9382478, 8234694, 5298259]}
4060771	{"contacts": [9602938]}
4060889	{"contacts": [2393341, 4165951]}
4061019	{"contacts": [7294434, 10556662, 1770803]}
4061983	{"contacts": [2885647]}
4064686	{"contacts": [2893863, 1737852, 2642700]}
4065685	{"contacts": [299382, 7823130]}
4065697	{"contacts": [7704419]}
4066787	{"contacts": [5747417, 75275]}
4066832	{"contacts": [9601376, 6669143, 7294841, 10545433, 96465, 5947116, 3025767]}
4069993	{"contacts": [3153423, 3357442]}
4070578	{"contacts": [2810621, 9927666, 7885131]}
4070680	{"contacts": [10219382, 3468352]}
4071300	{"contacts": [6981972]}
4073651	{"contacts": [1280866]}
4074200	{"contacts": [1995106]}
4074408	{"contacts": [1712339]}
4074837	{"contacts": [10755964, 1336970, 28625]}
4075213	{"contacts": [9354934]}
4075301	{"contacts": [6047857, 3122811, 8738858]}
4075576	{"contacts": [1248360, 688097]}
4076895	{"contacts": [9938926]}
4077010	{"contacts": [792116]}
4077456	{"contacts": [4592950, 5487212]}
4077667	{"contacts": [10909145]}
4079128	{"contacts": [9884016, 7866943, 9074029]}
4080106	{"contacts": [4298286]}
4080623	{"contacts": [9335154]}
4081548	{"contacts": [4876564]}
4081977	{"contacts": [10478830]}
4083288	{"contacts": [7350866]}
4085331	{"contacts": [4868118, 3404209]}
4085949	{"contacts": [3113968]}
4086696	{"contacts": [4582281, 6174612, 365115, 1230426]}
4086835	{"contacts": [7000257]}
4087311	{"contacts": [7086513, 4733773]}
4087403	{"contacts": [3546046]}
4089030	{"contacts": [295555]}
4089890	{"contacts": [823330, 2020906, 7060944]}
4090897	{"contacts": [2394431]}
4091862	{"contacts": [9943264, 5926929]}
4092462	{"contacts": [3983461, 318137, 2857972, 5013312]}
4092877	{"contacts": [2215828]}
4092974	{"contacts": [7222376, 7704140]}
4093173	{"contacts": [823685]}
4094740	{"contacts": [5758657, 5234456]}
4094816	{"contacts": [8146140]}
4096102	{"contacts": [6564149]}
4096385	{"contacts": [4278498, 7517991, 3697352, 1659988, 4361798]}
4096586	{"contacts": [844932, 2688171, 9164640, 7713689]}
4097725	{"contacts": [781227]}
4099665	{"contacts": [10775528, 2861730]}
4100207	{"contacts": [8987067, 596963]}
4100304	{"contacts": [8108345, 6166617, 4160123, 10343426, 3635593]}
4100689	{"contacts": [6633558, 1926875, 8700949, 5809844, 9970736, 9736690, 10686038]}
4101204	{"contacts": [166714]}
4102470	{"contacts": [5750376]}
4103361	{"contacts": [4643571, 5050181, 3290498]}
4103495	{"contacts": [7811318, 9888545, 884799, 8584828]}
4103686	{"contacts": [4470490, 400991]}
4106668	{"contacts": [8212348, 7920664]}
4107398	{"contacts": [2542362]}
4107738	{"contacts": [10625728, 4157212, 10344045, 1849879, 4848788]}
4107823	{"contacts": [9893764, 3727804, 5497605, 8499738, 7338216]}
4109398	{"contacts": [41898, 10625728]}
4110577	{"contacts": [1635048]}
4110916	{"contacts": [3449988, 6204368]}
4111545	{"contacts": [9419653]}
4112043	{"contacts": [1162293]}
4112431	{"contacts": [11037755]}
4113321	{"contacts": [5751057, 6467360, 8564008, 2721314]}
4114496	{"contacts": [484256]}
4114941	{"contacts": [7265089]}
4116328	{"contacts": [2917720]}
4117035	{"contacts": [8515504]}
4117152	{"contacts": [10670766, 8636627]}
4117454	{"contacts": [10556372]}
4118295	{"contacts": [1286543]}
4118696	{"contacts": [2485075]}
4118830	{"contacts": [450134, 9339221, 8215902, 6494285]}
4118864	{"contacts": [6857301]}
4119835	{"contacts": [7885939, 8962853]}
4119973	{"contacts": [9085664]}
4120145	{"contacts": [6662748, 7011377, 3199830, 1727213, 2032806, 9691344, 2633713, 7935712, 8841065, 2367402, 8260614, 3551479, 5027152]}
4120798	{"contacts": [3984808, 6231774]}
4121051	{"contacts": [2992011, 3360536]}
4121802	{"contacts": [5463836, 596225, 8555036]}
4125396	{"contacts": [7512478]}
4125830	{"contacts": [8690148]}
4126841	{"contacts": [5016643]}
4127032	{"contacts": [7513169, 3397109, 9303521, 9601566, 7849966, 10209331, 4325683, 7570942, 7894965, 3810180, 1176089, 3833724, 887514, 5323217, 3634472, 9827774]}
4127423	{"contacts": [9967524]}
4127503	{"contacts": [553428, 3008503, 6599396]}
4128132	{"contacts": [10602314]}
4128349	{"contacts": [9579693]}
4128668	{"contacts": [8704831, 7700974]}
4129668	{"contacts": [5252508]}
4130346	{"contacts": [2021781, 406892]}
4130793	{"contacts": [813119, 3237391, 9147612, 7980840, 10925856, 8281871, 928448]}
4133251	{"contacts": [8135612, 5827195, 6228516, 6823982]}
4133475	{"contacts": [9895959]}
4133623	{"contacts": [1727550]}
4134732	{"contacts": [2525512, 6368018]}
4135514	{"contacts": [2941949]}
4136013	{"contacts": [1428052, 2634222, 9716813, 2390712, 5375401]}
4137232	{"contacts": [9693040, 5303214]}
4138406	{"contacts": [1726728]}
4138457	{"contacts": [2369323, 8291134]}
4139247	{"contacts": [7039729, 393583]}
4139704	{"contacts": [7736802]}
4140127	{"contacts": [8125905]}
4140321	{"contacts": [9895288, 3362286]}
4141412	{"contacts": [6792119]}
4141671	{"contacts": [7626014]}
4142331	{"contacts": [1643832, 7892301, 6130135, 2619084, 10015323, 6499284, 398524, 5075924]}
4142688	{"contacts": [8254272]}
4142942	{"contacts": [492192]}
4143112	{"contacts": [3259753, 10413317]}
4143187	{"contacts": [46958, 6467360]}
4143334	{"contacts": [1419079]}
4143525	{"contacts": [8746755, 874752, 3581846, 6236210]}
4143824	{"contacts": [2416482]}
4144217	{"contacts": [6100249]}
4144964	{"contacts": [740705]}
4145321	{"contacts": [7512478, 2904789, 5565957, 9218401]}
4146927	{"contacts": [7824276, 4303682, 7268916]}
4147714	{"contacts": [3094194]}
4147787	{"contacts": [1934867]}
4149855	{"contacts": [6166617, 1758808, 2649020]}
4150575	{"contacts": [5666341]}
4152432	{"contacts": [7976967]}
4154426	{"contacts": [8739215, 3595813, 6266571]}
4156350	{"contacts": [7514599, 5076675, 9229809]}
4156789	{"contacts": [1037116, 4102683]}
4157249	{"contacts": [2196178]}
4157259	{"contacts": [3829480, 1224721]}
4158772	{"contacts": [7248469]}
4159042	{"contacts": [3204215]}
4159435	{"contacts": [1737245, 5606563, 645454]}
4159942	{"contacts": [3725729]}
4160081	{"contacts": [10493480, 9662954, 3493040, 7359205, 6849041, 1281678]}
4161105	{"contacts": [6924066, 11339, 3714397, 4627697, 829340, 9380559, 2956108, 391082]}
4161449	{"contacts": [8153940]}
4161554	{"contacts": [6126265]}
4162396	{"contacts": [347764, 10684209]}
4163449	{"contacts": [5775447, 2107875]}
4163635	{"contacts": [2586102]}
4164048	{"contacts": [9081976]}
4164105	{"contacts": [5008213, 10018787]}
